COD_ID;CLASSE;QTD_CLIENTES;SOMA_CAR_INST;ENE_01;ENE_02;ENE_03;ENE_04;ENE_05;ENE_06;ENE_07;ENE_08;ENE_09;ENE_10;ENE_11;ENE_12
BOJ;SERVICO_PUBLICO;28;578.3;171604.0;161138.0;147450.34000000003;177144.0;154971.85;166271.0;174500.99;168979.0;171385.53;178634.74;134617.85;148224.34000000003
LIB;RESIDENCIAL;18066;6353.409999999942;2551232.0;2708111.6999999867;2750135.0;2466500.540000012;3076529.5000000116;2840707.580000072;3167130.8100000448;2089886.8900000043;2319879.0;2179160.6199999917;2250558.520000032;2406621.0
LIB;INDUSTRIAL;63;688.5799999999999;126644.3;123156.85;138421.6;135272.19;141019.62;135261.52000000002;206783.0;128145.68;104566.0;93671.38;100336.0;104545.0
LIB;COMERCIAL;1378;8022.949999999999;1201915.23;1232392.23;1287907.1199999996;1303860.48;1275191.11;1307048.4100000001;1338611.8800000001;1221738.28;1153825.79;1127629.35;1129488.07;1105184.0099999988
FRL;PODER_PUBLICO;35;29.22;6032.0;6496.0;5985.0;7206.0;6537.0;8826.0;7909.0;14420.0;8216.0;5351.570000000001;9485.0;7515.0
JAC;RURAL;57;11.4;8968.310000000001;6079.8;5588.6;6369.6;6952.63;5293.4;4567.8;4580.6;4194.8;4270.0;4305.0;4135.4
JAC;RESIDENCIAL;26220;10241.66000000001;3318310.409999999;3455637.1599999703;3906017.3700000006;3829028.6900000884;4817544.130000025;4131626.3299999572;4165554.2400001874;2807914.100000118;2984779.5499999993;2867565.7199998344;2930296.950000104;3040623.92
JAC;COMERCIAL;1124;7194.26;919498.7900000002;935098.8199999998;1017663.96;1204554.9000000004;1238382.46;1178427.31;1125214.55;972142.9200000002;939033.43;1023429.33;885853.03;830253.0500000002
JAC;SERVICO_PUBLICO;22;36.32;20231.2;13608.2;17053.0;15910.0;14970.2;14950.2;12398.4;14024.8;15619.6;18481.8;11152.499999999998;6622.170000000001
JAC;INDUSTRIAL;36;64.4;18303.4;17247.4;20810.4;23767.4;22492.0;23845.4;18646.0;17499.8;16473.6;17286.6;16918.2;15510.4
JAC;PODER_PUBLICO;138;903.6300000000001;112679.26;100084.44;89175.23;115232.0;130484.84;160326.09;117955.61;107363.0;90302.58;95604.70999999996;109976.0;93365.31
MUR;RESIDENCIAL;39504;13088.000000000278;3973920.6900000004;4137747.8600001107;4660744.73;4558499.08000005;5557376.5399996955;4922937.409999879;5139306.91000012;3310234.280000184;3603256.1699999995;3493622.349999848;3480252.720000279;3539218.0
MUR;PODER_PUBLICO;269;1970.8099999999997;953606.74;1034175.42;293533.22;321415.74;355843.41000000003;400626.65;344473.68999999994;323397.6;267548.68;210988.03999999998;254696.02000000002;313451.06
MUR;COMERCIAL;975;5794.3600000000015;1350916.0100000002;1381364.0;1499587.1400000001;1562760.07;1683760.62;1529994.2799999998;1628511.05;1412229.06;1344783.5200000003;1199802.23;1298653.25;1295674.1900000004
PAR;RESIDENCIAL;73287;47758.890000002335;11939247.76;11966847.799999177;12366574.059999999;10225618.160000702;13309393.959998993;12734787.369998919;14161510.37000122;9474573.10999931;10362075.0;10425757.65000099;10448569.499998871;10262610.0
PAR;COMERCIAL;2577;13906.400000000001;2323076.9400000004;2790625.29;2826540.9799999995;2643751.33;2521156.1799999997;2821284.54;2927129.3100000005;2384816.25;2186851.83;2200510.99;2320363.04;2072319.6899999995
PAR;PODER_PUBLICO;170;3508.78;320870.86;347527.79;346344.04000000004;390304.29000000004;446710.87;531836.41;472496.58999999997;397742.73;338343.08;347360.07000000007;411679.75;377390.63999999996
ITL;PODER_PUBLICO;120;963.64;75330.64;83320.78;87937.44;101188.04000000001;112653.12;149885.28;135150.2;105033.4;80968.12;70274.57999999999;86702.52;90921.6
NPA;COMERCIAL;241;16121.02;1975227.94;2300095.95;2041966.85;2088302.9000000001;2153470.23;2240973.6100000003;2172581.41;2145977.84;1815403.75;1783095.75;1948996.67;1987426.9400000002
NPA;RESIDENCIAL;8719;4722.289999999954;1170359.0;1234549.0499999756;1224149.48;988607.6799999939;1281521.999999966;1213580.7399999965;1442634.290000027;1064174.149999982;1238416.0;1157034.0600000026;1107800.769999986;1094326.0
ITR;PODER_PUBLICO;397;6799.9;379336.54999999993;416914.38;492269.5399999999;549515.77;628412.3900000001;745530.9999999998;764874.5499999999;572059.99;491225.29000000004;429975.0900000003;520232.4;510077.31000000006
SCS;RESIDENCIAL;43437;53994.370000002695;4391734.659999999;4631071.490000349;4630310.73;5456705.370000569;7047421.079999961;6924320.539999594;8493368.329999851;20890452.22999965;8058930.95;6393845.850000224;6019222.029999835;5639606.44
SCS;INDUSTRIAL;37;15950.66;3785744.07;3758291.65;3645021.31;3130300.1700000004;4167354.0999999996;3531507.8499999996;4146235.66;3877042.6599999997;4004201.6300000004;3508048.17;3893231.32;3814471.1399999997
SCS;COMERCIAL;1925;20155.860000000004;2182001.4799999995;2310962.4799999995;2332954.730000001;2835064.72;2775425.11;2854885.77;3159889.13;2724136.21;2400480.29;2323278.3000000007;2308232.520000001;2186302.5500000007
ITR;SERVICO_PUBLICO;54;1819.3399999999997;613756.0;593397.0;538398.5700000001;648091.9;607006.3300000001;617312.18;676896.26;659822.98;444460.58999999997;458299.76;347570.74000000005;348044.72000000003
VPA;RURAL;3248;2459.889999999996;316751.209999997;275778.3;316552.95999999996;731939.23;737493.3599999977;690919.0;629863.01;592231.78;569093.4299999999;605945.49;617047.76;586042.76
PRM;COMERCIAL;878;5606.84;1014335.49;1052618.77;1116911.56;1142840.1199999999;1102796.79;1079963.67;1134174.76;1055066.63;1004006.4999999999;1004194.3800000001;1007755.7099999998;965514.7299999993
PRM;RESIDENCIAL;17516;9748.289999999888;2669637.21;2698243.269999995;2804322.3400000003;2554814.670000057;3221654.580000022;2990188.5100000454;3135667.790000018;2062377.3200000038;2246595.1100000003;2350930.9099999852;2503623.230000019;2608937.66
PRM;INDUSTRIAL;15;5493.79;2099589.16;2160964.35;1677257.01;1764807.0499999998;2515371.92;1413176.07;2160513.91;3461399.66;2680240.46;3529676.7800000003;1792478.94;3847071.25
PRM;RURAL;368;587.8799999999999;120875.47000000007;111275.44;116391.03000000001;121392.82;121042.06000000003;114679.12;101514.91;97804.51;90456.57;105292.51;112730.59;102023.86
AVI;RESIDENCIAL;42693;26513.210000001578;5611871.889999999;6064214.600000126;6169395.8;5724610.420000216;7025646.82000005;6747425.589999587;7843167.359999584;5169975.20000006;5670893.02;5712023.740000058;5817243.239999945;6051199.31
SAR;SERVICO_PUBLICO;12;469.3400000000001;36009.0;33887.0;33335.0;33266.0;34419.0;58410.0;47261.0;35146.0;32791.0;220071.0;189753.45;89819.73000000003
AVI;COMERCIAL;1714;13136.67;1830533.1599999997;2007226.2199999997;1891507.86;2086088.5499999998;2012950.1600000001;2050627.38;2102459.0300000003;1973697.8399999999;1711109.69;1582943.25;1608234.3699999999;1876874.4499999997
ITL;SERVICO_PUBLICO;21;315.7500000000001;80389.0;75625.0;75171.2;90328.0;85449.16;88576.67;83984.98999999999;101219.0;86574.63;92911.73999999999;65998.79000000001;56394.579999999994
TRB;RESIDENCIAL;57678;18378.910000000986;6757637.320000001;6892087.740000347;7053347.829999999;6439536.230000288;7976709.97000008;7396827.979999098;8797347.979999693;6326935.290000053;7296849.390000001;6956537.96000032;7120156.009999841;7332950.77
TRB;COMERCIAL;3222;17224.340000000007;3024315.0;3037268.33;3116308.6000000006;3210415.2699999996;3228839.8100000005;3142888.2699999996;3510186.079999999;3145308.46;3027623.7699999996;3011726.9800000004;3030879.0000000005;2912848.180000006
TER;RESIDENCIAL;30346;12237.649999999821;3986422.69;4023662.4099999224;4183128.7199999997;3832565.5900000273;4666954.6999999285;4295914.90999996;5107096.43000007;3664715.8400001233;4303555.08;3799359.1599999685;4113973.410000072;4257985.49
TER;COMERCIAL;1892;16721.999999999996;1969742.3499999996;2078315.5300000003;2302506.96;2237433.7299999995;2192797.59;2403664.4499999997;2658349.3;2315775.8499999996;2057681.1600000006;2023595.1700000004;2119482.91;2017553.6500000022
TRB;RURAL;77;34.56;9867.540000000003;9443.0;11439.0;10647.0;11778.479999999996;10874.0;9854.0;10174.0;11086.0;11355.0;10498.0;9753.0
TER;INDUSTRIAL;38;38.94;15277.61;15164.0;18204.0;18344.0;17417.6;18344.0;16957.0;16015.0;15353.0;16106.0;15887.0;16162.0
TRB;INDUSTRIAL;76;5977.19;774594.5199999999;1020219.13;959803.85;1048867.63;751917.0;837557.4;845141.2100000001;847027.1;679822.94;882481.4600000001;815685.5800000001;809254.2300000001
SCL;COMERCIAL;370;495.67000000000024;111828.09999999999;162475.5;133739.11;135538.4;135630.17;143841.46000000002;139420.36;118296.59999999999;107124.05;111481.45;104152.46;97657.94000000006
SCL;RESIDENCIAL;12804;3746.6199999999562;848195.64;920950.249999951;944177.31;1013671.1999999749;1266443.460000017;1032241.7400000265;1136547.1700000558;725936.9900000172;849241.0;733712.6399999906;684221.1299999942;707714.0
CDM;COMERCIAL;485;1542.8600000000001;326523.07999999996;319742.27;307465.29;392924.9;385455.08;381845.20999999996;398686.93;336677.95;288355.23;306696.57;300997.81;281087.66000000003
CDM;RESIDENCIAL;8724;3535.889999999996;895872.0;891330.300000005;910954.4;1039001.9799999883;1367290.0999999936;1254621.3500000078;1465243.7200000256;956943.1699999917;972751.0;991278.4699999839;1014037.8699999842;1017754.0
CDM;INDUSTRIAL;16;204.34;23741.0;23215.32;22462.739999999998;23943.739999999998;23048.39;25222.2;27237.02;25991.91;24935.22;24502.88;23565.71;25833.94
CQT;RURAL;2994;2411.219999999997;692507.7400000003;629614.53;657115.43;663933.5800000001;727423.740000003;749971.0;682112.81;704010.66;716170.3300000001;753743.7;781786.12;682763.04
CQT;RESIDENCIAL;2904;1538.9900000000025;439448.8799999997;441226.90000000084;425379.13999999996;386853.6299999983;453199.3999999989;427359.8599999993;503773.46999999956;365214.8;427739.0;418505.4699999993;408016.1799999999;426568.0
CQT;COMERCIAL;89;181.55;42209.1;41512.4;41967.64;45868.5;42657.6;43911.8;42072.600000000006;42477.6;42665.1;44853.8;48485.0;41182.689999999995
BAX;COMERCIAL;2441;12880.830000000005;2061331.19;2079852.2499999995;2231038.749999999;2295558.7699999996;2292901.51;2433021.0300000003;2321497.11;2202226.17;1992153.21;2004838.7599999998;2028242.71;1837382.629999999
BAX;RESIDENCIAL;60377;24009.630000000907;7046067.769999999;7408544.380000506;8534780.209999999;7520779.600000281;9234632.869999804;8430592.529999238;9214202.429999784;6072559.090000163;6480825.95;6231798.689999908;6303339.870000067;6549343.67
BAX;RURAL;396;262.5399999999999;103490.83000000002;84418.0;107207.51;109397.0;120677.88000000006;108202.40000000001;103729.2;83446.8;75555.4;85880.8;80071.4;75225.20000000001
EAR;RESIDENCIAL;43367;17549.13000000128;5066923.309999999;5268470.880000314;5706576.32;5248745.770000177;6299604.080000148;5863350.229999711;6541166.129999496;4259601.2100001965;4505177.6;4330668.009999947;4467569.700000279;4757296.3
EAR;COMERCIAL;1155;5208.91;800622.72;813027.3299999998;863797.6499999999;906980.3700000001;879984.1200000001;922365.2499999999;1084087.99;932026.34;849870.1399999999;984087.73;953280.88;952606.1499999994
EAR;RURAL;256;160.98999999999998;46156.589999999975;44566.0;47623.240000000005;48996.0;47229.059999999976;46945.0;48933.0;41177.0;37255.0;45505.0;56364.0;38395.0
CRZ;PODER_PUBLICO;21;5532.93;11566.0;14812.0;12607.0;17569.0;17246.0;21844.0;17100.0;13635.0;11496.0;10946.109999999999;13368.0;12521.0
NAT;PODER_PUBLICO;362;3904.55;165980.92;175855.63;183766.71000000002;232313.87;242381.87;303957.25;282832.5;244095.49999999997;191872.97;185548.08000000005;213113.63999999996;214896.14
SPA;RESIDENCIAL;37696;15696.790000000667;4945485.58;5149374.530000093;5718699.800000001;5147015.5500002215;6417516.370000285;5825404.289999777;6550622.579999698;4344456.490000129;4607122.49;4404888.530000056;4439269.690000196;4628832.71
SPA;COMERCIAL;1481;15361.029999999999;2383641.8499999996;2366321.910000001;2596729.5300000003;2629578.22;2743388.18;2537728.9400000004;2758045.4000000004;2496491.87;2282173.59;2087178.7299999997;2249903.6199999996;2113479.5000000014
SPA;INDUSTRIAL;20;1973.29;115614.45999999999;111100.79;111869.42;125889.28;132439.78999999998;127231.39;123940.59;107083.90999999999;115400.28;99150.16;110750.84000000001;109203.23000000001
IGB;RESIDENCIAL;28700;11253.19999999979;3290768.04;3488912.5000000726;3879166.5300000007;3525918.5800000196;4258667.739999968;3954223.890000038;4459063.430000099;2908166.370000133;3058397.0;2954358.799999973;2962776.480000089;3107701.0
IGB;COMERCIAL;834;3124.2099999999996;528873.57;602554.6900000001;622305.25;615082.12;612474.16;640968.42;635989.75;544967.8;551811.22;571044.8799999999;544449.1499999999;484726.73999999976
SPA;RURAL;323;266.1299999999997;61054.200000000004;61443.0;68767.56;72107.0;72972.53999999998;68396.0;61927.0;59494.0;52710.0;56486.0;56842.0;60132.0
CAF;RESIDENCIAL;55811;23348.320000000516;6829796.0;7193315.850000191;8059023.56;8600600.000000088;10191700.64000007;9149913.93999888;10227556.41999987;6568171.790000245;6884356.2;6587790.300000537;6495518.590000328;6834907.4
CAF;COMERCIAL;3305;32597.010000000013;4158491.96;4387568.35;4783359.5;5402543.270000001;5632225.34;5301667.619999999;5647549.069999999;4873103.73;4364397.08;4020816.01;4114130.6500000013;3886903.0900000017
CRZ;SERVICO_PUBLICO;7;84.36;43941.0;39723.0;40109.83;40701.54;43171.72;40653.08;48409.49;45259.01;48705.61;47923.72;43544.75;58413.829999999994
NAT;SERVICO_PUBLICO;38;347.64000000000004;173421.0;161636.0;152547.45;171253.2;169923.4;166636.05;191680.16;185170.89;183118.62;191298.66;155275.45;167419.27
POC;COMERCIAL;3038;14770.59000000002;2855750.3499999996;2865650.8900000006;3055195.14;3337203.45;3415253.7;3406645.1800000006;3732484.4899999998;3131109.92;3005954.04;2812391.4899999998;2834477.46;2637883.8300000005
POC;RESIDENCIAL;74543;27611.410000001448;9134744.229999997;9389739.19000058;10267522.649999999;9267116.350000476;11152957.239999767;10328146.33999902;11703898.990000634;7689214.1099999165;8253166.56;7692239.65000003;8210906.079999652;8840489.68
POC;PODER_PUBLICO;208;1663.5299999999995;587907.86;587778.08;302290.07999999996;349082.56;368884.28;450837.03;424711.42;384209.82;326427.13;307456.08000000013;345510.18;322866.88
CAF;RURAL;19;43.81999999999999;5813.3099999999995;5923.0;5744.0;7239.0;7156.920000000002;7345.0;5785.0;5090.0;5730.0;2701.0;4721.0;4193.0
ROL;RESIDENCIAL;7207;3302.7999999999925;1061569.41;1108992.4499999965;1141193.83;980610.3300000009;1271411.8600000003;1158049.8999999957;1295053.4900000126;825681.2799999992;879880.0;848599.7199999953;871772.8099999987;890730.0
SJA;RESIDENCIAL;14952;6543.649999999955;1847146.2300000002;1954308.8899999582;2053428.25;1804512.8800000094;2261086.529999972;2127409.66000005;2407535.400000032;1531406.8400000012;1726946.6;1708637.850000034;1756121.970000016;1740665.6
ROL;COMERCIAL;441;2905.5400000000004;378423.41000000003;396634.10000000003;430491.38999999996;448202.44;451363.54;453664.18000000005;482020.26;402695.47;371652.07;383955.18;384217.42;364466.7100000003
SJA;COMERCIAL;552;2775.25;374592.45;353085.27999999997;365011.64999999997;410295.61;388322.30000000005;439874.93999999994;402658.62;337367.91000000003;359360.06;345149.91000000003;345441.59;790885.3100000008
ROL;PODER_PUBLICO;129;1921.57;174855.56;185605.53;221257.03;247625.26;266483.01;285365.38;287659.53;260540.52999999997;223610.82;218324.55000000002;223004.11000000002;132722.34999999998
BJD;RESIDENCIAL;16362;4785.63999999998;1853655.2799999993;1885900.9300000062;1907254.47;1726466.9400000267;2072556.1799999678;1904853.6200000418;2259185.880000018;1622693.4000000122;1848806.42;1752247.299999987;1794028.8099999938;1911885.2600000002
BJD;COMERCIAL;955;2482.4500000000007;494127.55000000005;505852.58;541812.1;557571.26;550486.71;552452.76;536820.28;490477.78;479634.69999999995;514952.81;520045.58;472390.4399999992
BJD;INDUSTRIAL;53;754.53;66475.03;73493.32;74339.08;53155.28999999999;66906.26000000001;55010.76;72254.2;61115.0;68679.66;70648.66;66621.86;65410.42
BJD;RURAL;3594;2271.260000000001;667935.8499999993;587692.45;657923.8;678483.12;681911.2900000009;661874.6;612078.99;616652.95;610394.16;631610.0900000001;632088.87;608217.65
BRL;COMERCIAL;78;284.02;9082.2;8833.8;9818.68;13583.0;12892.0;14035.0;12714.0;12547.0;11805.0;13122.0;13799.0;13350.349999999997
IBS;RESIDENCIAL;31660;21227.18000000024;5589203.699999999;6042158.880000155;6350993.710000001;6071144.840000221;7645867.680000307;7027544.989999581;8058576.720000006;5234548.540000176;5637054.0;5309152.999999913;5302859.5899999775;5630201.0
MAC;RURAL;10;5.94;3462.52;3259.0;3523.56;3920.0;3939.84;3745.0;3698.0;3471.0;3036.0;3114.0;2968.0;3033.0
IBS;RURAL;44;43.759999999999984;19730.8;22460.0;25165.0;21101.0;21340.8;19527.0;18993.0;17622.0;15447.0;16256.0;15405.0;14151.0
ALP;RURAL;58;53.01;24957.749999999996;22640.0;26711.6;25731.0;30019.62;29849.0;25782.0;24118.0;22516.0;22050.0;21171.0;22822.0
SEV;RURAL;34;51.660000000000004;22153.48999999999;19873.5;25954.159999999996;23382.8;24911.159999999993;20777.1;19507.7;18835.5;17977.8;18402.4;20049.6;18656.4
NSA;RURAL;110;113.94999999999999;33309.09999999999;34098.0;39177.0;39850.0;42694.13999999999;42975.0;33327.0;33046.0;25585.0;31791.0;29099.0;27203.0
NSA;RESIDENCIAL;33315;10899.999999999884;3773723.3800000004;4018832.0500002317;4316719.489999999;3629891.770000092;4528912.41999993;4230596.300000053;4987685.02000006;3333579.390000103;3667967.0;3273469.0799999083;3265093.9100001883;3398897.0
NSA;COMERCIAL;954;8397.969999999998;903978.47;986543.29;923737.76;1056709.95;1039425.5;1144949.08;1050627.01;965300.29;872970.0;880222.56;863862.45;815593.4699999997
ITC;RURAL;4034;2139.459999999989;719523.4699999973;640068.45;702891.0;692276.0;717614.0399999984;737399.0;663798.45;623154.6;591329.49;653529.04;690530.54;638125.74
ITC;RESIDENCIAL;17559;8325.269999999902;2300245.4600000004;2355604.5999999815;2591506.52;2257691.4800000186;2768092.9200000153;2669925.170000063;2922538.3800000553;1841784.419999998;1960352.2;1889647.1900000111;1961866.7099999909;2122479.4
SAP;PODER_PUBLICO;214;2912.76;211236.41999999998;220318.02000000002;250151.80000000002;283445.47;309398.75;347738.0;343850.86;294581.12;270874.9;236445.6399999999;243602.11;259456.66999999998
SAF;PODER_PUBLICO;115;840.6800000000001;102346.64;109883.32;117556.0;133437.8;151906.95;186972.65999999997;159132.99;133010.0;105343.53;105667.48999999996;133903.6;121801.45
DIC;RURAL;59;31.820000000000007;12089.93;9436.0;10514.64;10203.0;10375.14;10711.0;10356.0;8395.0;8698.0;10088.0;9902.0;9279.0
ACU;RESIDENCIAL;3599;791.9899999999972;329573.73000000004;302061.00000000495;284265.0;261960.25000000175;321818.8800000041;290008.63000000187;330545.43000000267;231603.34999999756;233143.0;221979.5999999972;219182.33000000002;222711.0
ACU;COMERCIAL;136;13096.94;511092.32999999996;600283.27;623380.2100000001;615690.1900000001;832594.0700000001;576949.81;662061.8;622212.48;591700.65;531944.24;575364.61;586396.49
ITR;INDUSTRIAL;182;7126.45;1388520.48;1381179.72;1431708.7599999998;1493809.2000000002;1424201.3199999998;1373064.2200000002;1452486.99;1466465.82;1398888.52;1423124.6599999997;1423116.5199999998;1498169.43
